1.557468530875767065e+01,1.727499814507951470e+01,2.168008819219445371e+01,3.106493089089045156e+01,2.579758865304724225e+01,1.473279297382116226e+01,2.482408873666334514e+01,2.708688201374867432e+01,3.418644047238809947e+01,2.192523867664779758e+01,3.061923793120164916e+01,2.787727901420847232e+01,3.439117169609929192e+01,3.684475942207429711e+01,3.007809353976769273e+01,3.351359635725676611e+01,3.486872600215978224e+01,3.466464164809967485e+01,3.006914228734129324e+01,3.330639014988381774e+01,3.594750642523174378e+01,3.825919105853427737e+01,3.855059652594602682e+01,3.898982788756362794e+01,3.952115976509453787e+01,3.580508729979761995e+01,3.374512292029137228e+01,3.360177231806423492e+01,3.641954564419934570e+01,3.567541833644345672e+01,3.551096997170337488e+01,3.509245040318575803e+01,3.519787213228020306e+01,3.576453873829407115e+01,3.569598532442256555e+01,3.558928583232422227e+01,3.568792503028279839e+01,3.549717587918397044e+01,3.523411919391118374e+01,3.625443960771821139e+01,3.721105640330339526e+01,3.803721937090800509e+01,3.817806447091034983e+01,3.874241962560795116e+01,3.635625078884959294e+01,3.533099657817164996e+01,3.574671623873947368e+01,3.644721857652052677e+01,3.595948145690693565e+01,3.576542284158401230e+01,3.600120973066632502e+01,3.591458802205850986e+01,3.567068876068116623e+01,3.603535972906264817e+01,3.668494140623597843e+01,3.425871166867615614e+01,3.451080622522367491e+01,3.502344574157811508e+01,3.614543036709275725e+01,3.596619824244133667e+01,3.529625467530581062e+01,3.563165423130606513e+01,3.530220002212826813e+01,3.558514471956767977e+01,3.526076501371571936e+01,3.581187572906380012e+01,3.593460130049381007e+01,3.706017394003184506e+01,3.668148813296479460e+01,3.691100728914024387e+01,3.663257748566336147e+01,3.708665200827034170e+01,3.727400435846926285e+01,3.705947889970852316e+01,3.572261310290361536e+01,3.626746055884388653e+01,3.592911344408284435e+01,3.644577608942127256e+01,3.688419095842753848e+01,3.627250493425434996e+01,3.710752061597077756e+01,3.601114671908741371e+01,3.634486404917927871e+01,3.614337827184480290e+01,3.676338973466846483e+01,3.702252237705717164e+01,3.694321724272791130e+01,3.680411075195838322e+01,3.606739323612440273e+01,3.561688988125390409e+01,3.675057619168890000e+01,3.353913071197034412e+01,3.349042416537987066e+01,3.369846917321458335e+01,3.357875570868985449e+01,3.384392933871907871e+01,3.438294926932348972e+01,3.400107698623609309e+01,3.444760996356577465e+01,3.481643068204618174e+01
1.555653325719741886e+01,1.781055243233663887e+01,2.182359172272337844e+01,4.046985179420315859e+01,2.638163976504896979e+01,2.515052939428536050e+01,3.176099072756351660e+01,2.746819078373233936e+01,3.369238294887258434e+01,2.924685466308045179e+01,3.429164620792649742e+01,2.855245314780458443e+01,3.463167370822378643e+01,3.690696761175183838e+01,3.031365277651525858e+01,3.413755268160534939e+01,3.448154755547846406e+01,3.477606800458326575e+01,3.087503958636979107e+01,3.260000368007147387e+01,3.607984767925777447e+01,3.806216700357133220e+01,3.876906514989013885e+01,3.920070167767244129e+01,3.945628229701739542e+01,3.767780171560070812e+01,3.517635112956966736e+01,3.370480849735726281e+01,3.670607063515481627e+01,3.580907348995024364e+01,3.418022767452690402e+01,3.447921454483162051e+01,3.357567074219864622e+01,3.552411182281409907e+01,3.610818943168579409e+01,3.570641528749360560e+01,3.593208916096005368e+01,3.597645190477052068e+01,3.588715071940233514e+01,3.648231693835721501e+01,3.738179757900919498e+01,3.848288103403040594e+01,3.855097129025054414e+01,3.823720599166918532e+01,3.674809058641897508e+01,3.603573395076736574e+01,3.578490278469003982e+01,3.616638769621739868e+01,3.588043651873144313e+01,3.578638010499967237e+01,3.629228752375480838e+01,3.580824176295603678e+01,3.612785041449740220e+01,3.693565726547488026e+01,3.715092973281551281e+01,3.438258876786249374e+01,3.466167359272617432e+01,3.585634355719894018e+01,3.635813278067512755e+01,3.542175153126340348e+01,3.470402788130039085e+01,3.513320088148302034e+01,3.502703473555611424e+01,3.534878950999248559e+01,3.582995816549747303e+01,3.638383962985620457e+01,3.701787414342084759e+01,3.669674937974034634e+01,3.668982931724931973e+01,3.694249982465921534e+01,3.736527106221988248e+01,3.701065140943022413e+01,3.689917751169402038e+01,3.722001306807364784e+01,3.618504209540256511e+01,3.586641189645881411e+01,3.578633638227508840e+01,3.667826148019998556e+01,3.693863538914559541e+01,3.631711923795480601e+01,3.683544859526543291e+01,3.672851045436934925e+01,3.572665503997892245e+01,3.616261861386428933e+01,3.644938048797015995e+01,3.678004088194767007e+01,3.633586072087933871e+01,3.713001123700420436e+01,3.566001443091423084e+01,3.583761409714107060e+01,3.665232712599279097e+01,3.356325594094504794e+01,3.518233812267425975e+01,3.348645979581450405e+01,3.361670882575306507e+01,3.353408640911575134e+01,3.386700244387413505e+01,3.401573476119119732e+01,3.421435290834967446e+01,3.447068645986176705e+01
6.507642399033838387e+01,1.793157518154092855e+01,2.230672762973038559e+01,1.281025315985064239e+01,2.558885514800625671e+01,2.670213845088379045e+01,3.085027332509449138e+01,2.754326111554970069e+01,3.393507321453844838e+01,3.053732657459161004e+01,3.475848229034140502e+01,3.336433051481931500e+01,3.734291785536506580e+01,2.988223543936805271e+01,3.114346470767055308e+01,3.411890451817349401e+01,3.446560559270956503e+01,2.986143233296057886e+01,3.084187646545380090e+01,3.546683204043951321e+01,3.775905375657862351e+01,3.823975646408905504e+01,3.863229243816459757e+01,3.948675562800593752e+01,3.978825887942627304e+01,3.805887982867231045e+01,3.496662630598128629e+01,3.416359949397362072e+01,3.658478919859155809e+01,3.565136549591935733e+01,3.385231838438242846e+01,3.443810315892825713e+01,3.370899087646977677e+01,3.520979177074787003e+01,3.423237496101862831e+01,3.596216333181715896e+01,3.594676388355234309e+01,3.513109615088134063e+01,3.583048855755048123e+01,3.682334748397042290e+01,3.736389211611223260e+01,3.843543828827212394e+01,3.872801516215466933e+01,3.870802855203570658e+01,3.642646827966051859e+01,3.602722212685494441e+01,3.571110083426382431e+01,3.530820205623138008e+01,3.580079393856571812e+01,3.623133268420018993e+01,3.676704140050644298e+01,3.652037901158054467e+01,3.594942619449294341e+01,3.634021669486185147e+01,3.736995367036946902e+01,3.407749722848765828e+01,3.454886602832297626e+01,3.579557953458770214e+01,3.580863324149277815e+01,3.514146162442891352e+01,3.492865111258772259e+01,3.528121460973385126e+01,3.535190237305248218e+01,3.583969657399283193e+01,3.635624938903184500e+01,3.646894213435174237e+01,3.668742114020258782e+01,3.691611112362140545e+01,3.695163882155147661e+01,3.717599043751275190e+01,3.716031947765181087e+01,3.683676658644736790e+01,3.709701451422816376e+01,3.731267862263681678e+01,3.674990502934686987e+01,3.649379617956480359e+01,3.600990688100837644e+01,3.672647447766940587e+01,3.680999396158075143e+01,3.638763244657270945e+01,3.682641456408124014e+01,3.625490613765778392e+01,3.591405166666636006e+01,3.609774511157859678e+01,3.596019711959498721e+01,3.661425209215629906e+01,3.615778473649832847e+01,3.680279898342382694e+01,3.557035930895970210e+01,3.581192725537453470e+01,3.696145535063840981e+01,3.347169061743716867e+01,3.375811385890513350e+01,3.369612273077559905e+01,3.370750459202825056e+01,3.382187060420158531e+01,3.405113814034931607e+01,3.434612489924322176e+01,3.423487018412471627e+01,3.445308391429394845e+01
-1.097841464408860475e+02,1.800979677020647074e+01,2.270829273724354991e+01,2.432990639484773254e+01,3.343055348848574226e+01,2.655085904315268408e+01,1.664555952337125433e+01,2.745940291258249744e+01,2.363711006043192242e+01,3.029312175308091426e+01,2.504960376660420707e+01,3.328840332442879912e+01,3.715843107265758505e+01,2.991162118852315288e+01,3.458921219182274598e+01,3.656812375093151957e+01,3.398872651122577082e+01,2.980822434164955226e+01,3.355036185876159038e+01,3.731440178083549597e+01,3.746019356987779503e+01,3.818273810842019600e+01,3.898906334391209327e+01,3.925226002648384593e+01,3.962617825051466269e+01,3.775526966553513830e+01,3.636422562545138959e+01,3.534215515029328003e+01,3.479052529894618573e+01,3.515835849334625607e+01,3.416001271557625785e+01,3.438835962524169076e+01,3.377082677682138012e+01,3.496276752846134173e+01,3.445611404108036169e+01,3.574852505340401621e+01,3.588923146757277749e+01,3.505243432746192411e+01,3.589624498638976036e+01,3.643340505610404989e+01,3.728072596621495194e+01,3.818969676302808836e+01,3.868628413294968027e+01,3.866602957135810215e+01,3.623318649476372855e+01,3.622490849338524299e+01,3.572618630759603064e+01,3.529628284447230868e+01,3.606287959314504832e+01,3.617544837232954080e+01,3.677371000824568625e+01,3.628635835921208042e+01,3.571421789169153982e+01,3.630746528295063769e+01,3.724354818842027015e+01,3.397579404330146247e+01,3.449376760283504950e+01,3.571738419450186797e+01,3.576173471024653594e+01,3.499826748477085658e+01,3.514969654283044065e+01,3.542711850197535028e+01,3.567668082492257753e+01,3.646551708328352959e+01,3.646877577004254078e+01,3.664568707856764007e+01,3.657878827937897626e+01,3.683617036628103847e+01,3.690415328851833721e+01,3.686137136725973562e+01,3.692654480672641881e+01,3.701928672866948489e+01,3.719402894883774735e+01,3.733287092597571188e+01,3.676613360224438054e+01,3.654767049413078439e+01,3.592146939587863130e+01,3.618489551692398010e+01,3.674514074015668541e+01,3.668405836579056967e+01,3.626088038077534037e+01,3.607044999798780083e+01,3.566193001005356678e+01,3.581895172521054604e+01,3.593684914632484606e+01,3.642197264200002138e+01,3.618565571498731259e+01,3.672675913375447720e+01,3.540162604505484722e+01,3.579106784452177692e+01,3.683922260130702853e+01,3.359543320028662095e+01,3.376153338620589039e+01,3.373209857370841291e+01,3.384216427993925436e+01,3.380859174066855388e+01,3.412733532125831459e+01,3.409023129655991369e+01,3.414951338298245531e+01,3.432484310353763846e+01
-1.121056637007184378e+02,1.810488770331749464e+01,2.245630995141383224e+01,2.437002898325608058e+01,3.365412727804307735e+01,2.635760863608964755e+01,1.584428146689626260e+01,2.771453729707223346e+01,2.318917393521400072e+01,3.010403900573740543e+01,2.471589249984469916e+01,3.308813949280843758e+01,3.736079346815175484e+01,2.991017935971116870e+01,3.441615037524827869e+01,3.662917806527593712e+01,2.906785737741246933e+01,3.017838647848558509e+01,3.354816645511014173e+01,3.709762060864131428e+01,3.698790199123126143e+01,3.831412796290281619e+01,3.850015673809706129e+01,3.579235679733286446e+01,3.671817765580957627e+01,3.745186208974424602e+01,3.587848283114368542e+01,3.517211174133678497e+01,3.472363706113371506e+01,3.620509770189600829e+01,3.533229083769817436e+01,3.526261204903813962e+01,3.511644650479012597e+01,3.472123733980269122e+01,3.433094189182476441e+01,3.553454702925392894e+01,3.687397551930502715e+01,3.568010537980772057e+01,3.580548613983618367e+01,3.659650620031496970e+01,3.722830543606911391e+01,3.815210625646255238e+01,3.863852431271607202e+01,3.835439541828303334e+01,3.661010637582835159e+01,3.550321271478508578e+01,3.558798954319779995e+01,3.590127328486719449e+01,3.641028242962951822e+01,3.611291702829633721e+01,3.610757375973322070e+01,3.605174492813519294e+01,3.533855637081289558e+01,3.642407099877814858e+01,3.659468791390403908e+01,3.412176231780878055e+01,3.521707503464877931e+01,3.578503271983687029e+01,3.504170068442689256e+01,3.478944831087375889e+01,3.523959043757015763e+01,3.604421655910870470e+01,3.610559704939388581e+01,3.659847178343922991e+01,3.671002639639540632e+01,3.660705721941416613e+01,3.674385320186039650e+01,3.685496681156683252e+01,3.676499137421567553e+01,3.695318050899859230e+01,3.612032705421029988e+01,3.618505815624232724e+01,3.631336217306165537e+01,3.705619805705219960e+01,3.686736936900497597e+01,3.687399388111532517e+01,3.619819821150541372e+01,3.582171799638887677e+01,3.678573074756599226e+01,3.661221335701876001e+01,3.626760985554996353e+01,3.618633481558879339e+01,3.608587876842569386e+01,3.632050149072469480e+01,3.623362532607893627e+01,3.667973935495283655e+01,3.648070900260631788e+01,3.661405261779914611e+01,3.559174351322618435e+01,3.578729400643641867e+01,3.627785007529949013e+01,3.342503686627624404e+01,3.361435670222675753e+01,3.373966913992233430e+01,3.370174714731717103e+01,3.379514012815103285e+01,3.381747821413148358e+01,3.404797319399502697e+01,3.411751608258339985e+01,3.429537681618585765e+01
1.573446613398064819e+01,5.114391199404471422e+01,2.289074219016094602e+01,2.424692645283431958e+01,3.301379144375127339e+01,2.674127999357117602e+01,1.578511663660822606e+01,2.802920890090343420e+01,2.355739525510165322e+01,3.058580247572604094e+01,2.472919751772004915e+01,3.326791606860119543e+01,3.685616632869340492e+01,3.021913453225037571e+01,3.437715561266027464e+01,3.664682320239675306e+01,2.919520918871439363e+01,2.981740028415782362e+01,3.383349148734271239e+01,3.723393202468051300e+01,3.715223337633829459e+01,3.427647533234182475e+01,3.571402436526528135e+01,3.611572969231210806e+01,3.656264538017596522e+01,3.488203293174510122e+01,3.541155160521707046e+01,3.532585114671435633e+01,3.511121989780636454e+01,3.618015829083699231e+01,3.533911246596239408e+01,3.531409012853238494e+01,3.546038351445488246e+01,3.584596022351661304e+01,3.559399205180822889e+01,3.531698181314067853e+01,3.616395599583346865e+01,3.611870451891722666e+01,3.604886936604839320e+01,3.635649025001464452e+01,3.737508428421040207e+01,3.825663208579586438e+01,3.863265834661198284e+01,3.871681909931117360e+01,3.633555891019334183e+01,3.578238655290299164e+01,3.611337434075640829e+01,3.604393564485580725e+01,3.592671400842526452e+01,3.604840459343027703e+01,3.569439969555792658e+01,3.634216927027411259e+01,3.558133463813439334e+01,3.678151102966209862e+01,3.632691470430758329e+01,3.396708065220028061e+01,3.526674466526277740e+01,3.504257520099957901e+01,3.472089825217278758e+01,3.475495623925279176e+01,3.527191320501364658e+01,3.643323478464780152e+01,3.639475424478891341e+01,3.660915375451291709e+01,3.654995110905689870e+01,3.670435986073314183e+01,3.665028733924410886e+01,3.631439398166683930e+01,3.601670915541765083e+01,3.614299973688272161e+01,3.614706839552319906e+01,3.601876364475505454e+01,3.650946092058828896e+01,3.675682125619567842e+01,3.673368487533293347e+01,3.697106334034484831e+01,3.657487182104244994e+01,3.598699823770047601e+01,3.681640078401284200e+01,3.695681358603529532e+01,3.625034314989492401e+01,3.626509840194359668e+01,3.611547679702581348e+01,3.644865322791566342e+01,3.654650602831688389e+01,3.657999034566633867e+01,3.657543630055226203e+01,3.689013792373738454e+01,3.587757662899292654e+01,3.601322830951534115e+01,3.632798831674742956e+01,3.352549594777003250e+01,3.367004044620333048e+01,3.373524755658666407e+01,3.380912710168805546e+01,3.381078549510623787e+01,3.367205567613170558e+01,3.422314951878856704e+01,3.438485305279341731e+01,3.440750698439510558e+01
1.444977056502933266e+01,-5.140548394326190618e+01,2.246236172342733539e+01,2.478245220863311715e+01,1.497256403095171606e+01,2.607750113305750261e+01,1.475367291119856006e+01,3.361448604311443944e+01,2.282557785663158612e+01,3.080641482431776979e+01,2.490276262668643525e+01,3.308275277259983937e+01,3.701239592411415202e+01,2.983694340995659644e+01,3.484127221173282862e+01,3.610110063348979992e+01,2.901789768747777742e+01,3.065417819762381058e+01,3.385579310750106430e+01,3.735600020184554637e+01,3.716407582482123217e+01,3.421261570340966074e+01,3.573169143044533769e+01,3.634357421234481222e+01,3.671038579150778958e+01,3.543967285311253335e+01,3.554956402019274719e+01,3.546348820637292931e+01,3.522549249147120776e+01,3.653323573962959614e+01,3.542384988979913629e+01,3.545110879488088074e+01,3.568623962344030787e+01,3.603992184434897439e+01,3.583974951957044652e+01,3.552150162592957372e+01,3.647785683617023977e+01,3.636484660887162335e+01,3.598841071162183169e+01,3.646197347871238037e+01,3.725280840951195671e+01,3.843763499775732839e+01,3.877203690020341753e+01,3.855416763235422906e+01,3.636504547153226241e+01,3.580370239167250901e+01,3.630259591475724079e+01,3.612855007011884823e+01,3.598270947847168344e+01,3.618081804173409921e+01,3.599396314716261003e+01,3.655992731888251512e+01,3.578437830859201085e+01,3.686569225131137983e+01,3.659613257166186884e+01,3.406978382743680100e+01,3.558721543467830628e+01,3.518880566130486898e+01,3.495423122187956011e+01,3.497787592928310119e+01,3.532471705127628780e+01,3.656203661983684583e+01,3.672654336213644655e+01,3.665970534394325142e+01,3.675515975804222535e+01,3.676131836492413640e+01,3.686042823784247702e+01,3.643414559035150546e+01,3.622540616615799536e+01,3.629783333051758376e+01,3.628815215436036112e+01,3.599828180913853970e+01,3.659048365961936611e+01,3.707388839921708978e+01,3.698615577525099241e+01,3.699142676610602365e+01,3.663773110551067447e+01,3.618299974929310281e+01,3.699031456137181806e+01,3.692937902718988141e+01,3.643186955698978835e+01,3.635669833909255999e+01,3.635237967281124583e+01,3.660248028204832593e+01,3.654555913368155728e+01,3.658879176976608250e+01,3.683574734394638739e+01,3.710420052971120697e+01,3.570612723912140041e+01,3.625213006012437233e+01,3.657290216693527185e+01,3.382347633765008510e+01,3.377201786310111942e+01,3.375040951520542620e+01,3.397211981654486834e+01,3.389759340286573774e+01,3.403046069638126170e+01,3.431917151908741914e+01,3.450467650302162781e+01,3.452264506996049676e+01
1.422415058160579804e+01,-4.824838913455464251e+01,2.207494447230780210e+01,2.430641066569374331e+01,1.492989775118766538e+01,2.656660035825606059e+01,1.476743067898764394e+01,2.785163810806745133e+01,2.257704866169770597e+01,3.049349159539714904e+01,2.434269907900177543e+01,3.297966975789456257e+01,3.695696612422923266e+01,2.990843091519233710e+01,3.467169956423340693e+01,3.639636213617167471e+01,2.907038249389917084e+01,3.048207004873588843e+01,3.399669152908961678e+01,3.702050688072232987e+01,3.728661352810148344e+01,3.435387629474355720e+01,3.579393469281085061e+01,3.624037965963795216e+01,3.674040262470683871e+01,3.516289366931299298e+01,3.548114242469437585e+01,3.542281021873536417e+01,3.522105990850414514e+01,3.662694834069337446e+01,3.570968062691173373e+01,3.550143614843872797e+01,3.559172209604055581e+01,3.611465143713699177e+01,3.558148103656703398e+01,3.556199289847984346e+01,3.621716985736319572e+01,3.621320430503055832e+01,3.577926334964539734e+01,3.664942876378935921e+01,3.740310983234054731e+01,3.838132340861838543e+01,3.877209894970879844e+01,3.857189728414118690e+01,3.627903827940750858e+01,3.582559490547775738e+01,3.615004083303814753e+01,3.600308635395214196e+01,3.596786546028564402e+01,3.606437988426787911e+01,3.614714034212351379e+01,3.644916000860513350e+01,3.572842419156354765e+01,3.657014111547518809e+01,3.649926788824591739e+01,3.428005800273011516e+01,3.538036849241913728e+01,3.517915797776090869e+01,3.488625165709024145e+01,3.507948755136764163e+01,3.553020357121933159e+01,3.634279473009765837e+01,3.653461696753707599e+01,3.660432124580349011e+01,3.668507323410572241e+01,3.644929488611573731e+01,3.656414955741920636e+01,3.623583623481872706e+01,3.634249727580360911e+01,3.648339004146017572e+01,3.621353695373748849e+01,3.613379187236299117e+01,3.639804709489389012e+01,3.678991587985925804e+01,3.678573790707680757e+01,3.691734523611000895e+01,3.642763851680911813e+01,3.609132216569373952e+01,3.679142891826145956e+01,3.678162609450678389e+01,3.634198694598958923e+01,3.637024045287368779e+01,3.618401870336574433e+01,3.658305624765628039e+01,3.661559361485709729e+01,3.647990294940402833e+01,3.684542262869857865e+01,3.699412167779325955e+01,3.582328143348559024e+01,3.597127595127604138e+01,3.635342609350571053e+01,3.375850822165137544e+01,3.366865009328828506e+01,3.371574099874840158e+01,3.388669122944046563e+01,3.399602925178759705e+01,3.393177250904714271e+01,3.401654617442773798e+01,3.413169931215339403e+01,3.426052412654399859e+01
1.392335060905482713e+01,-4.866608477856627957e+01,2.233706108116363964e+01,2.466811605442067901e+01,1.475534148102045329e+01,2.646839607127852645e+01,1.718976450537089207e+01,2.801221952793798664e+01,2.295948009376745347e+01,3.070150192580605264e+01,2.542564947625059446e+01,3.323012804016624955e+01,3.644191665725159623e+01,3.044107709580641341e+01,3.450422859390746311e+01,3.651520010516532722e+01,2.943076770217456328e+01,3.084334869084125330e+01,3.389148699518523244e+01,3.713686092798423033e+01,3.708061491461558035e+01,3.410416928596445274e+01,3.578101972827192157e+01,3.631914943036681365e+01,3.665785371930824965e+01,3.528415913662153258e+01,3.538395948442963856e+01,3.555413467708683584e+01,3.517210060583535380e+01,3.625219000610889708e+01,3.542650591815786498e+01,3.562703152272825236e+01,3.552376116011301832e+01,3.590958314591205180e+01,3.564733602143954272e+01,3.545374809767248792e+01,3.642689323722749606e+01,3.633267737625318716e+01,3.633123496746025438e+01,3.667107817319195107e+01,3.744261802454740007e+01,3.843705523233518306e+01,3.856569854887862192e+01,3.865178329938977697e+01,3.649316760561619333e+01,3.598695175513884692e+01,3.604124186792824958e+01,3.609385502390797029e+01,3.596981741536255583e+01,3.592366351157922111e+01,3.583981298305676688e+01,3.650674271161012996e+01,3.574857993305781889e+01,3.681106104710056570e+01,3.643454367168651231e+01,3.415521503698653305e+01,3.543669778081628863e+01,3.524241434476804358e+01,3.484983503452671272e+01,3.480679240953244857e+01,3.536525515829987398e+01,3.615710647529537169e+01,3.635670032802288176e+01,3.656434049487305771e+01,3.676655565161614447e+01,3.662886297553701098e+01,3.655615522654244387e+01,3.618156856530058008e+01,3.625525360139747733e+01,3.647781753100826307e+01,3.616206129129601976e+01,3.603151485062060999e+01,3.658620489851283253e+01,3.686988812482606193e+01,3.668656234163393037e+01,3.698723022099489555e+01,3.639838696888078573e+01,3.616003412408856121e+01,3.682788822262110529e+01,3.686782128744776088e+01,3.621208046104030132e+01,3.629386964173754393e+01,3.620151632907239048e+01,3.656095164251443208e+01,3.653494236336604928e+01,3.681778404448851916e+01,3.663022189180494337e+01,3.689914390167815839e+01,3.597898170222465097e+01,3.605563257950502276e+01,3.657971141381900537e+01,3.375824946185507258e+01,3.385157486127121729e+01,3.374184187250214961e+01,3.376603491594951123e+01,3.388480545762359242e+01,3.377814901190872376e+01,3.399440356640010918e+01,3.429047254029009650e+01,3.426105423737950417e+01
1.392793128103666156e+01,-4.928651502000389684e+01,2.241422702956647228e+01,2.491087241121435625e+01,1.509603868785507430e+01,2.642448191142824498e+01,1.629848811853716839e+01,2.798278382502109451e+01,2.288617616051752890e+01,3.083759172896305856e+01,2.470318030870822312e+01,3.310591303128260421e+01,3.667720598440586599e+01,3.005731963803535223e+01,3.480646966819156063e+01,3.619825701966802001e+01,2.915525727691264279e+01,3.040991924731179097e+01,3.383205466547301654e+01,3.714608906783658426e+01,3.754536753934958426e+01,3.425461361599771948e+01,3.562003323929707932e+01,3.621700491317040616e+01,3.667150577332308359e+01,3.518501164186987040e+01,3.539417601930455959e+01,3.528927824358888188e+01,3.515547892697487953e+01,3.622239666160181315e+01,3.529749348950030452e+01,3.538588500513513679e+01,3.554360932683478325e+01,3.593513907459542622e+01,3.567622599514930926e+01,3.555759893863705656e+01,3.636933166528825012e+01,3.622673691159239695e+01,3.591932821186434666e+01,3.653574949858307974e+01,3.738885609482698413e+01,3.829799105954553085e+01,3.859820803275567869e+01,3.847479273320868032e+01,3.639526433302776809e+01,3.566624933374414042e+01,3.612044449011787606e+01,3.596617716571630297e+01,3.586609405996166799e+01,3.606804963400007580e+01,3.583930346657668053e+01,3.632402407702462455e+01,3.581196652910489320e+01,3.687528299931442177e+01,3.652209847953178468e+01,3.427794332750481487e+01,3.526077661516377759e+01,3.498254733411035033e+01,3.482733155673049197e+01,3.493435140049322740e+01,3.535177281812453032e+01,3.629337603964960834e+01,3.637654748016815631e+01,3.673883362929918661e+01,3.648458172505264940e+01,3.670583542875724703e+01,3.664883599730685404e+01,3.627543326715977656e+01,3.631251051289209641e+01,3.617972056394685865e+01,3.624995175651417156e+01,3.602290385465843059e+01,3.640495043608819259e+01,3.688674363118825994e+01,3.673422805909202538e+01,3.693848726075882638e+01,3.660990638347072235e+01,3.611575125979683776e+01,3.701987040518720562e+01,3.711990626641649982e+01,3.628288959867283836e+01,3.625163128764044984e+01,3.635212166077152318e+01,3.627544368866620772e+01,3.631077609496416869e+01,3.676379639400938260e+01,3.665468379534054577e+01,3.676289099543958372e+01,3.576898963850130286e+01,3.611149573947072611e+01,3.645693784284021888e+01,3.356027383800130082e+01,3.381649380471950650e+01,3.366078636961958637e+01,3.371044136083398968e+01,3.379798844820513182e+01,3.375694064755616353e+01,3.421033294169951233e+01,3.423280624569196817e+01,3.433462908104618094e+01
